,GSE57577,GSE77003
HCFC1,0.056426964763653054,0.043836370634016575
HCFC1R1,0.1942166844212907,0.15822018057990306
HCFC2,-0.47150867512543027,0.22517486200777492
HCK,1.3894260025354574,2.08723651839461
HCLS1,-0.10601218192881934,-0.010020802573995402
HCN2,-0.3165794680446563,-0.2815877879661306
HCN3,-0.125528048523305,-0.1331863771312629
HDAC1,0.48403882441454016,0.27353521511928847
HDAC10,0.2806673090230203,0.4150374992788437
HDAC11,0.9697773276045354,-0.4866990220497702
HDAC2,-0.15015786326916558,-0.23617942319204133
HDAC3,0.2623413265151795,0.24033170185373098
HDAC4,0.2162781194946699,0.17814550824728093
HDAC5,0.5326734339091876,-0.23777047806714702
HDAC6,0.28665030002470715,-0.14254203667286447
HDAC7,1.421440429084634,0.15874818793440415
HDAC8,0.27061120242970826,0.25402498517062955
HDAC9,-0.4913900076241001,-0.8936813208142894
HDDC2,-0.06079787011768634,0.06999320441972756
HDDC3,0.8326015446613981,0.12453675702135492
HDGF,0.08245869986512488,0.035438801011359544
HDGFRP2,0.30068714362994076,0.07876768142941781
HDGFRP3,-0.849487231307672,-0.058457104077959565
HDHD1A,0.08282773472975709,-0.7582501277165439
HDHD2,0.021667195183041166,0.2740740820611669
HDHD3,-0.004553638963289641,-0.22788305829151967
HDLBP,-0.23673742221111116,-0.08022541805508787
HDX,-0.4248961511468852,-0.002575913268492269
HEATR1,0.1437895154425215,0.32746748078279975
HEATR2,-0.0004047201132832967,-0.3262133645060761
HEATR3,-0.07751416253469845,-0.34177063439431166
HEATR5A,0.07123271944781484,-0.39765720238907587
HEATR5B,-0.12823387906100672,-0.3423629956296588
HEATR6,0.013774302432578267,0.16682640941353144
HEBP1,0.41970697264923196,-0.03941078903527595
HEBP2,-0.11023151185944613,-0.13705713546488663
HECA,-0.5058432241936681,-0.26227751795879106
HECTD1,-0.26127048561342514,-0.2564894755340621
HECTD2,-0.7968692047060799,-0.03924617444668832
HECTD3,0.14839635547518393,-0.2732310968117364
HECW2,-1.6225997821437108,-0.542635280055616
HEG1,0.3858641735017183,-0.10547353539830184
HELB,0.8848149958740139,0.45637278154422267
HELLS,-0.046921199153768356,-0.0058080707443819435
HELQ,0.06507259066805293,0.11285934644952977
HELZ,0.014687677511428632,-0.3441302772113817
HEMK1,0.44647868879095665,0.06226551891013088
HERC1,-0.018538112383498007,-0.005952334553571692
HERC2,0.2817289257431361,-0.18892906365214168
HERC3,-0.35284731700315364,-0.7743175087293674
HERC4,0.21745319938505858,0.1835394083675208
HERC6,-0.7222070736354805,-0.4879461243296057
HERPUD1,-0.5468007890383455,-0.6676543780541113
HERPUD2,-0.2761845669818297,0.24646877212528162
HES1,-0.1128418027495055,-0.11519894660397245
HES2,0.4070044332021056,0.2543261071122066
HES6,-0.15012474290386546,0.2960024842441351
HESX1,-0.41888316424077343,-0.6290103166722623
HEXA,-0.22416206408305683,0.7258436352700484
HEXB,0.16145201657629116,0.4136754956038464
HEXDC,0.05866233031642354,0.17378895060101085
HEXIM1,-0.138109150871343,0.42821345723213877
HEXIM2,0.5120647929647459,0.16078723333953016
HEY1,0.20208919592288432,-0.6395789780340899
HFE,-0.12789044690463935,0.03535663674248246
HFE2,0.5770113691111273,0.25893902775584676
HGS,0.14708903554257358,0.049710066842798106
HGSNAT,-0.2205120148999269,-1.2014168520938489
HHAT,-0.09753304063815726,-0.10332924670936039
HHEX,-0.7908709669982077,-0.06674045775097914
HHIPL1,0.3002546176064603,0.1509348260575587
HIAT1,-0.2929683357850159,0.1499202879335888
HIATL1,-0.3085728993681771,-0.0069461006317936835
HIBADH,0.29733463393789883,-0.764773184107808
HIBCH,0.1871717136608284,0.44335970627073973
HIC1,-0.8140059442337881,0.48290569715100307
HIC2,0.16420477083884233,-0.18724062015762222
HIF1A,-0.36375327937581226,-0.3760196533060851
HIF1AN,0.08943896783643135,0.19003640687464163
HIF3A,0.551366977342659,0.13374407949611689
HIGD1A,-0.1597723011790153,0.19721950581368475
HIGD2A,0.44985803913485256,0.20397459466272583
HILPDA,-0.44429043066288676,-0.32788496969257297
HINFP,0.026107513104654867,0.315135993852095
HINT1,0.19651331053106347,-0.04742529921327865
HINT2,0.24693319775723666,-0.04584543533792651
HINT3,0.14315475968799296,0.17316524784002585
HIP1,-0.11904707238609058,-0.14270683603649337
HIP1R,0.0757749642708494,0.11123634341536759
HIPK1,0.23478294912437603,-0.19356206458795544
HIPK2,-0.11720889100317633,-0.424155922859045
HIPK3,-0.3538364984477198,0.08859174791622415
HIPK4,0.7186920588140511,0.511500338780135
HIRA,0.35394397159570534,-0.1403684202216775
HIRIP3,0.24708233486814102,0.33629847821307735
HIST1H1A,-1.0837892698195617,-0.2628433330514617
HIST1H1B,-0.5884264484576038,-0.17180964578725555
HIST1H1C,-0.5190481869768266,-0.8712403524115517
HIST1H1D,0.12505438441506783,-0.13593557346128815
HIST1H1E,0.12512177557747162,-0.1337086746420808
HIST1H1T,0.024559562914467786,-0.14779586738551453
HIST1H2AB,0.0888754136454204,0.5062715755000198
HIST1H2AC,-0.07092352357791931,-0.3589298330561125
HIST1H2AE,-0.11381291967316098,0.06560749970667112
HIST1H2AG,0.014236792970925283,-0.1888568174526879
HIST1H2AI,-0.07908907312587177,-0.3450816735063591
HIST1H2AK,-0.2879666683229678,-0.3410222563745977
HIST1H2BB,-0.42753143279643346,-0.31511497089793516
HIST1H2BC,-0.24973276743961348,0.15148815695360174
HIST1H2BE,-0.1811863791677638,0.48734356704391935
HIST1H2BG,0.0810874869797118,-0.047547830515728196
HIST1H2BJ,-0.8488960405414319,-0.8131059716926541
HIST1H2BK,-0.275218140232937,-0.14001925068703747
HIST1H2BL,-0.3927308331955688,0.05977044085259031
HIST1H2BM,0.2112596537841398,-0.2854170492740091
HIST1H3A,-0.033301638288624424,-0.516960094715847
HIST1H3B,-0.0999471517750452,0.11058204462764604
HIST1H3C,-0.38819915022490425,-0.24087375715298087
HIST1H3D,-0.0008791898649562757,0.12968802187184525
HIST1H3E,-0.5547107339547763,-0.13605801788249883
HIST1H3F,0.07160251483853053,0.1486440813551353
HIST1H3G,-0.2196886847831392,-0.43913021605597247
HIST1H3H,-0.001954763944803428,-0.29595932962885363
HIST1H3I,-0.016118495230701413,0.05991772437934251
HIST1H4A,-0.15854828496634332,-0.14792638838795014
HIST1H4B,-0.3415382426288027,-0.7022264548430588
HIST1H4C,-0.3742623125201785,0.14041306865068148
HIST1H4D,-0.12660012549738742,-0.16662741134173675
HIST1H4F,0.4918375865773992,-0.4950897963579637
HIST1H4H,0.06552316352095366,-0.32223128672498325
HIST1H4I,0.08446476422809823,-0.7742851271643474
HIST1H4J,-0.06920675296391532,0.2025374091674248
HIST1H4K,-0.23862186645601824,-0.3131166812942744
HIST1H4M,-0.3591708941936538,-0.5264747573257594
HIST2H2BB,0.2107159281069485,-0.5851958143855911
HIST2H3B,-0.13756307620211783,-0.14589900470383055
HIST3H2A,0.2980730194346024,0.06975843467443932
HIST3H2BA,0.16355326907888967,-0.7464669531690604
HIST4H4,-0.3239497965792557,0.5817481769832844
HIVEP1,0.046350468506182185,-0.14145164757040973
HIVEP2,-0.18488003556363963,0.16416573215362762
HJURP,0.06578096041759007,0.042915762780546096
HK1,0.5329734688047623,0.13733496632468523
HK2,-0.11721367834259144,-0.6945709865907546
HK3,0.11854412129600429,0.10295573451462087
HLCS,0.8673626806766868,-0.21050909404177975
HLTF,-0.2581748397077379,-0.4551414658542767
HLX,-0.14229292802332583,0.06377773674400244
HMBOX1,-0.0021054509549069955,-0.0032595107044581795
HMBS,0.2779967488652382,0.22839000555628708
HMG20A,-0.0223927310763421,0.1729478864009697
HMG20B,0.4843725780394559,-0.11414894871904568
HMGA1,0.08116366109370077,0.4137609579247954
HMGA1-RS1,0.05189782373135321,0.4142754967489788
HMGA2,0.36418027241387696,0.9515689847086768
HMGB1,0.066778224365029,0.08349701154795763
HMGB2,-0.48968141005540833,-0.3244631201789563
HMGB3,-0.833672706640427,-0.646307458126409
HMGCL,0.4137679349977108,0.35155682061325777
HMGCR,-0.033596240302032676,-0.5487393588072127
HMGN1,0.07267396620115818,-0.2659510300195116
HMGN2,-0.6493627014984451,0.23246711638704287
HMGN3,-1.2947100988943774,-0.35898469405934064
HMGN5,-0.5027725163204901,-0.676765839000403
HMGXB3,0.07076437067581187,-0.05761224259695208
HMGXB4,0.15805937253171098,-0.3368273343758794
HMHA1,0.9497275353712857,0.692444460828991
HMMR,0.20910405322635128,-0.20182173005104875
HMOX1,-0.6370171816010863,-0.3464251497834825
HMOX2,0.017946737062200846,-0.2585759842999442
HMX1,-0.08813300422723297,-0.5307169376811183
HN1,0.11735127916849653,-0.11833288065142522
HN1L,-0.29257993122571335,-0.12383006172793731
HNF1A,1.0124793693181346,0.5489454860722291
HNF1B,0.3198836844850976,-0.4832157998548885
HNRNPA0,-0.07745354649934022,0.20315412259582022
HNRNPA1,-0.040152616196342805,0.014561405862830057
HNRNPA2B1,-0.23105190830938227,-0.23307289482980842
HNRNPA3,-0.017687998153363083,-0.04223601465889626
HNRNPAB,-0.21560885786089123,-0.11657501219107402
HNRNPC,-0.359354670202471,0.2277169863518953
HNRNPD,-0.04413478221239053,0.45759970796656013
HNRNPF,0.03707157136633654,-0.2571356755516758
HNRNPH1,-0.313932235970789,0.44485369531058083
HNRNPH2,-0.07129431600999059,-0.008797935041600091
HNRNPH3,0.2854874973688055,0.5041448124282999
HNRNPK,-0.28873306495034967,0.03696303101970422
HNRNPL,0.31517296190317445,0.0717167038040234
HNRNPM,-0.15474460465001894,0.056375564773547104
HNRNPR,-0.2711618038793189,-0.10526057378331943
HNRNPU,-0.3065296372000006,0.17392077329109945
HNRNPUL1,0.0781259167153836,-0.034643002230321684
HNRNPUL2,0.24284654791734628,0.06893932340565989
HOMER1,-0.5566699451065138,0.0269534305253889
HOMER2,-0.4151775766969301,-0.1135655571450751
HOMER3,-0.5957276661634721,-0.47244380402617026
HOMEZ,0.38736221342199517,0.08890050458893084
HOOK1,-0.06307318463310363,-0.24424155827669392
HOOK2,0.8954969281653922,-0.13428684960005288
HOOK3,-0.0974594051069233,-0.40782226341741534
HOPX,1.918532324217775,0.4096747891729704
HORMAD1,-1.2174963855582002,0.8754029471352238
HORMAD2,0.2650303043315736,0.09296535815893314
HOXA1,-0.05327295231999796,-0.45896577790283755
HOXA10,-0.25476115440320407,-0.1198887355070819
HOXA11,-0.07598560890685777,0.42775815769149683
HOXA5,0.03867006418700908,0.2927239037539745
HOXA7,0.02912760365587877,0.14791669606109892
HOXA9,0.19252848243902154,-0.24927553670202618
HOXB13,-0.018878849725921437,0.4204240458259029
HOXB2,-0.04447141076776537,0.1731048915467509
HOXB3,-0.005425054648021661,0.14802950632309808
HOXB4,0.01079298930928825,0.2496922782396509
HOXB5,-0.016528054559184557,0.10837980877835973
HOXB6,0.015524544742928265,-0.0678765182228469
HOXB7,-0.05283012429178521,0.3788551629721977
HOXB8,-4.086583187970656e-06,-0.09676155553602167
HOXB9,-0.42428786384977135,0.6741033761596908
HOXC10,0.04349512737477067,0.49444772774165546
HOXC11,-0.00998239712920428,0.24598528219259735
HOXC13,-0.6751798250811337,0.0014786257734722419
HOXC4,-0.11461485310485647,-0.0856614359561616
HOXC5,-0.09107082953834231,0.12316967854387523
HOXC6,0.033934545562488136,0.6521377161149122
HOXC8,-0.04843555400565443,0.15185933428585696
HOXC9,-0.0846734035981803,0.1508803885760105
HOXD13,-0.6011441448253025,-0.386856167060585
HOXD4,0.1249998350966343,0.26809903755778336
HOXD8,-0.5217913210931024,0.16977159668477637
HOXD9,-0.5512672294300858,-0.3659486613472738
HP1BP3,0.040402484949770834,0.09736293964493337
HPCA,0.965931334770906,0.3166182065197112
HPCAL1,-0.3492887262500832,-0.7114500354893352
HPDL,0.1598371938120402,0.5018899953635372
HPGD,-0.5986002666525184,-0.6047685482879265
HPGDS,0.022214949164715683,0.2593707487638238
HPN,0.560938304268296,-0.02387916896514053
HPRT,0.0557021273638334,0.16110754949498052
HPS1,0.38182421411296996,0.09214418672013691
HPS3,0.11459745127140919,-0.3576342663186671
HPS4,0.4732033260101578,-0.003710197006577154
HPS5,-0.5494640143733918,0.26694452933321866
HPS6,0.15880788209084162,0.29873756492820336
HPSE,0.16431725188011304,0.054025881682510546
HR,0.5450983217598698,0.037613051961497224
HRC,-0.2659169848183207,-0.4376142074877978
HRK,0.3345886816308875,0.10382489730975075
HRSP12,-0.24876852604022393,-0.2855865703249032
HS1BP3,0.44113498813262764,-0.2665997372358193
HS2ST1,-0.28787639671938914,0.01549192561158419
HS3ST1,0.73565476318098,-0.20012174122247184
HS3ST3B1,-1.087414227052295,-0.5750945071122788
HS3ST6,0.3871063927686629,0.2661726704608207
HS6ST1,0.30813672818994053,0.40792296614391255
HS6ST2,-1.3283325240922017,0.18039412076416794
HSBP1,-0.016028497695574906,-0.5569239364022849
HSCB,-0.3389751142889432,0.48042907398837364
HSD11B2,-0.2134589092486755,-0.14682772857875026
HSD17B1,0.6727598382552771,-0.14384505062376163
HSD17B10,0.1371850625834501,0.23097984910933267
HSD17B11,0.5677194462874162,0.8181261439663694
HSD17B12,-0.3843566319460443,0.1133648640643754
HSD17B14,0.9817448288184591,0.005041930834501329
HSD17B4,0.11537024277970698,-0.21445567795834108
HSD17B7,-0.15090218312336878,-0.5151906767802137
HSD3B7,0.5089717350092018,-0.024317864159659308
HSDL1,-0.001978684969587974,-0.554449578563255
HSDL2,-0.28788610943387694,-0.23970916404711584
HSF1,0.08316990196211238,0.20285953083649222
HSF2,-0.3492003270934241,-0.33051724058148135
HSF2BP,-0.025610066209206472,-0.0507589854766195
HSF4,0.5777103188705104,0.06391176382019315
HSF5,0.1330579180525367,0.09452564166105348
HSH2D,-0.25483914666842045,-0.9415791448527417
HSP90AA1,0.08716891545517136,-0.17990710340579064
HSP90AB1,-0.1383986402620092,0.12680552883806762
HSP90B1,-0.2831938816679678,-0.4757232576593662
HSPA12A,0.5820967013555453,0.030399773228272364
HSPA12B,0.0679851930096656,-0.07805527776178556
HSPA13,-0.7578069380769383,-0.30860099431825505
HSPA14,-0.1001948021928789,0.08230668523210216
HSPA1A,0.37405895520962273,0.10578130678644504
HSPA1B,0.3723431416221572,0.5256672987245927
HSPA2,0.23931216248255116,-0.2254301046993974
HSPA4,0.03290786226255271,-0.13697046425691983
HSPA4L,-0.647298107293016,-0.8428774832257071
HSPA5,-0.43350958319783217,-0.06298107394308605
HSPA8,-0.3070141578616745,0.520166490326627
HSPA9,0.1730911297695421,0.09951693584923582
HSPB1,0.04747271074562498,0.1741719653779601
HSPB11,0.7840190680579817,1.2068061351548178
HSPB2,0.26040384157962615,-0.009795457834486543
HSPB6,1.187936559622209,-0.1728064207971043
HSPB8,-0.5349639997745679,-0.5748725493409692
HSPBAP1,0.20676662594722295,-0.1007085792881739
HSPBP1,0.15417125227089024,0.1532556992991161
HSPD1,-0.08061720575947717,0.0801274733116486
HSPE1,0.0612391417339353,0.5207976067265294
HSPG2,0.14449544451001373,-0.0824523798385659
HSPH1,-0.36651599279971325,0.581172830505678
HTATIP2,-0.11132578904974366,-0.21222973138187085
HTATSF1,-0.12475815037485383,-0.21868626487358878
HTR1B,0.003326140927262272,0.2110709842123436
HTR2A,0.0,0.1274543771158877
HTR3A,0.22770559145267005,0.03752886572053271
HTR5B,-0.032684316814781594,-0.4520558413114325
HTRA1,-0.04192758679711872,-0.4288231750549105
HTRA2,0.4256126789211976,-0.21083596249944492
HTT,0.07275031552484368,-0.07613868052933537
HUNK,0.3430411218313685,-0.42069893581351403
HUS1,-0.3040066150815739,-0.38680265676021186
HUS1B,-0.48847507240544963,0.16013449824950277
HUWE1,0.4756380892471448,-0.17401570537247046
HVCN1,0.08146388246978464,0.34643177808197656
HYAL1,0.3298092374672925,-0.13665851239250038
HYAL2,0.00931407376565252,-0.06410943096737753
HYDIN,0.05899083383815695,-0.48836286489869374
HYI,0.6693877967661312,0.08837788366639288
HYLS1,-0.26690206078967016,0.08502873626117902
HYOU1,-0.3501619756952046,-0.2598082512560689
I830012O16RIK,-0.014904578441218976,0.2926985752033848
IAH1,-0.19644068076106347,-0.3568917120940416
IARS,0.14956996230183783,-0.07799098227673174
IARS2,0.09100778059785064,0.14215068607252768
IBTK,0.1555795977874297,-0.34907853773338005
ICA1,-1.1324426325041577,-0.7980648231220113
ICAM1,0.06694247079058524,0.8852457157945874
ICAM4,0.6137262380086417,0.05515317004779896
ICAM5,0.18730886396130692,-0.32698544215717806
ICK,0.35262425164875166,0.00868527317284018
ICMT,0.6688284506929429,-0.0019321911772092193
ICOSL,-0.04660814348881104,-0.33458546770065833
ICT1,0.07174252764713351,-0.12735737406383052
ID1,0.6289811857563272,0.7615275340373406
ID2,0.09929137647787023,0.07536165437304154
ID3,0.03472633712987516,0.8585734786000772
ID4,-0.3528906047146496,-0.08998250628525306
IDE,0.019063946789859898,0.3389788646459859
IDH1,-0.8114352942592395,-0.7915940138895392
IDH2,-0.032274844697783855,-0.2702242045152863
IDH3A,0.017834264595619764,-0.19151640582634055
IDH3B,0.09249898705884618,0.22628887780801143
IDH3G,0.09711510453980754,0.023144087907631672
IDI1,-0.017300488386862156,-0.17155773553501819
IDO2,-0.22893251691787897,-0.5471017456705629
IDS,-0.2668136707175677,-0.25206199099898896
IDUA,0.5150463979836164,-0.1093347060894847
IER2,0.08898140882017547,-0.18512458998558934
IER3,-0.5199027226405932,-0.08020513993902245
IER3IP1,-0.2133771860338225,0.04062756554945235
IER5,-0.48747711772469526,0.31556160873573535
IER5L,-0.6148219072588552,0.5064282590686142
IFFO1,0.2015834381827366,-0.09513336582326248
IFFO2,0.3906148063635828,0.03014636667392523
IFI202B,-0.005744216030836568,0.5219540392807986
IFI203,-0.003214713384336181,0.4589347372682082
IFI204,0.004597863509938801,0.5162107609868263
IFI27L2A,-1.0054795563312557,0.17059965956704315
IFI30,0.7456699016758002,-0.03162695495402179
IFI35,0.1992519217715678,0.9646574820694842
IFI44,-0.010529797677951785,0.7993319059360715
IFIH1,-0.13591565026337143,0.4895268274835137
IFIT1,-0.15314852080224958,0.8280961582201309
IFIT2,0.22003572875835586,-0.02751647426543391
IFIT3,0.0403370897160033,0.9614197771273496
IFITM1,-0.23847383383452225,-0.5361715849024762
IFITM2,0.4018463849856406,-0.08461444324439604
IFITM3,0.6573836832527231,0.16494181073599012
IFITM7,-0.521498821211826,0.20317904075981286
IFNAR1,-0.1239884570987968,-0.3875474452099761
IFNAR2,0.111759524573384,-0.1086204806194333
IFNGR1,-0.49742481875997213,0.1635155127822241
IFNGR2,0.6479779259598542,0.5005417442540665
IFRD1,-0.05129969442623139,-0.2200827595562309
IFRD2,0.4114289701083047,0.23307896222378943
IFT122,0.8440376534340295,-0.11227560225627586
IFT140,0.8301538038282317,-0.11446568711319394
IFT172,0.6238134024342412,0.13094207962167648
IFT20,-0.10668803630865398,0.09087777727167179
IFT27,0.577773350944875,0.2654865857904265
IFT46,0.3353057572646634,0.10118731682238735
IFT52,0.31684134756502047,0.31305411087778445
IFT57,-0.4301640186807072,-0.8443344847481207
IFT74,0.03838952906416182,0.38823483555077853
IFT80,0.07026030520704829,-0.8392763008491917
IFT81,-0.11348524153173445,0.030121923440525666
IFT88,0.016423214678039866,0.11780160930738637
IGBP1,0.16233996938208684,0.22990530173507917
IGDCC3,-0.2697402137558875,0.3854521466631977
IGDCC4,0.2525072223333076,0.19582986555176363
IGF1,-0.2702601208712241,-0.09543196197528775
IGF1R,0.39860475117626204,0.06443455370837103
IGF2,-0.5049888016960052,0.11615522114414478
IGF2BP1,0.06584753712647462,-0.29904053317113455
IGF2BP2,-0.7402225017471036,-0.5802247608121407
IGF2BP3,-0.03069834071410593,-0.47582503414925004
IGF2R,-0.25404908976136786,-0.2547448098747278
IGFALS,0.43845588862633955,0.2530912857005483
IGFBP2,-0.53879657155084,-0.6146345872688759
IGFBP3,-0.8195011359334621,-0.1804994943223286
IGFBP4,-0.42703971791135453,-0.5528964104036236
IGFBP5,-0.028807747870680273,-0.27401090896521185
IGFBP6,0.3994989362660741,0.31297902952831325
IGFBP7,-1.314326423940457,0.5128875843205822
IGFBPL1,0.2044706056048209,-0.05276430126999321
IGHMBP2,0.2917708754252808,0.28515625136176137
IGLL1,-1.083081300111046,-2.1253269243481845
IGLON5,-0.2459411016302373,-0.0676202386710496
IGSF10,-0.24436919855445005,-0.5927250817832264
IGSF11,-0.3481173247560048,-0.404987836504059
IGSF21,1.1925539685213455,1.1168749843508974
IGSF3,0.9135408279918336,-0.27627891234328494
IGSF6,0.05942067690556525,-0.06350915547647454
IGSF8,0.27893327208815366,-0.3713294107168572
IGSF9,0.6940501852552314,0.3737463490311228
IGSF9B,0.5800096892531607,-0.09212673014255524
IGTP,0.6583224800118758,0.2212566645048013
IK,0.014288736801864488,0.08495914787459391
IKBIP,-0.006792585037358023,0.0967965263400381
IKBKAP,-0.021634326859319764,0.05429971007539436
IKBKB,0.064816496662921,-0.013059529608353326
IKBKE,0.19305257773989304,0.44454220140147926
IKBKG,-0.02697484168908959,-0.04709977729447434
IKZF1,-0.5419481477168031,-0.394890582642034
IKZF4,0.023883661323082728,-0.22407008227464442
IKZF5,-0.2503991214500023,0.10940246977657031
IL10RB,0.3028373373812966,-0.01174648274637069
IL11,-0.0072133032999526225,0.03160361113776844
IL11RA1,0.6992112502848946,0.05771549785628749
IL12RB1,0.43698976109876425,-0.1366138918703521
IL12RB2,-0.1990442248980745,-0.5082530159548935
IL13RA1,-0.8032081832750166,-0.4373088580647928
IL17B,0.3950357328681511,0.5074565481671004
IL17D,-0.7811165848665669,0.2866222570245043
IL17RA,-0.42934025677525733,-0.24627673576976816
IL17RC,-2.122574431134088,-0.13908021008898963
IL17RD,0.24361346416594065,0.36997940241808625
IL18BP,-0.21812062180069658,-0.044036149546921366
IL1A,0.007168997463600141,-0.1635486102424304
IL1B,0.0,-0.7575007426984517
IL1R1,-0.10274302991162881,0.4333320697598273
IL1RAP,-0.589930121916535,-0.27825762323038583
IL1RL1,0.0008235402890471684,0.6764258658457454
IL1RL2,-0.07046858184009164,0.2534772221628263
IL1RN,-0.046577318974533516,-0.29183440770557323
IL23A,-0.06789254932773336,-0.03092238795717228
IL27RA,0.8472142596820678,0.17923517877976947
IL2RG,0.48754771184912227,0.31481916179798364
IL33,-0.2560328322735528,-0.27874448892245524
IL34,-0.18034325732248924,0.16018475076526728
IL3RA,0.5048204757413337,0.29775101509933544
IL4I1,0.48835329416207673,-0.36803151190555183
IL4RA,0.3874629854777507,0.24941829195355636
IL6,-0.09425665367057576,-0.22233290544192863
IL6RA,-0.11792329703916071,0.15289652164065048
IL6ST,-0.15515872270076025,0.18168823383633548
IL7,-0.012776194378677289,0.12674529414306668
IL7R,0.0,0.12735289421305737
ILDR1,-0.5262768287648827,-1.2923245074454717
ILF2,0.12979999976933954,-0.012698612023213762
ILF3,0.378977738825685,0.040321218667202174
ILK,-0.4676111261416178,0.41270474644660027
ILKAP,0.32525339283810784,0.4346604152183806
ILVBL,0.35018568689184604,0.25551219498021105
IMMP1L,-0.3495735689377497,0.15766039030021428
IMMP2L,-0.20202214024941334,-0.27636388586410443
IMMT,-0.04323285179698555,-0.5709157317586806
IMP3,0.2847356866835957,0.24323887525218613
IMP4,0.002634725500550772,0.4479428209722185
IMPA1,-0.10852697176988713,-0.47842224157748436
IMPA2,0.09514683181489758,-0.10499055964726178
IMPACT,-0.4377507649072534,0.31393658026165117
IMPAD1,-0.6366235256370665,-0.44917797824528183
IMPDH1,-0.15174965763807968,-0.7595117699674647
IMPDH2,0.34103425664285414,0.3331689803946727
INA,-0.11964249695602014,0.9378465766045103
INADL,-0.1689881515440197,-0.5872211235556863
INCA1,0.09056535930431031,-0.5863225546945594
INCENP,0.13607845139907582,0.078254753463737
INF2,1.0178991071877124,0.2604987104538874
ING1,0.1775251444251662,-0.42081846857257243
ING2,0.023024457792720554,-0.7113286341471738
ING3,-0.3477608471512035,-0.5448839181865237
ING4,0.3350881409025517,-0.4380159839564035
ING5,-0.15655765184579096,0.24872100234848515
INHA,0.08855346961819266,-0.3313938397185583
INHBA,-0.010264496827176534,0.9641590017664754
INHBB,1.1228337178670302,0.913772023150861
INO80,0.3117907443090422,0.25937738222570506
INO80B,-0.20371140189497217,-0.06064158098996053
INO80C,-0.4879035322139025,0.5816794187288474
INO80D,-0.07445578812248055,0.32013774125457894
INO80E,0.2561750625912511,0.6962850567954346
INPP1,0.2120516330052542,0.24379219233419414
INPP4A,-0.04022470265685718,-0.22741798764560706
INPP5A,0.11936680054043647,-0.3918267475828854
INPP5B,-0.17580593043917858,-0.09888586031513613
INPP5D,0.05042986383625703,-0.4076163134772841
INPP5E,-0.20377582282045292,-0.05140872950468811
INPP5F,-0.010601889292236155,0.44226169077608546
INPP5K,-0.011776027739794692,-0.2694095143817403
INPPL1,0.2946070121948301,0.2604305579682116
INSIG1,-0.05559335586027281,-0.5295877088507019
INSIG2,-0.15786621126920153,0.10348629180828439
INSL3,-0.5532731570878087,0.11344152016432973
INSL6,0.15783430486877092,-0.395240900838278
INSM1,-0.024216968180371,-0.023664928875783087
INSR,0.11096580757024266,-0.6507049311626241
INTS1,0.18270662393725967,-0.028816113000758925
INTS10,-0.1981462443049402,-0.5544755791897771
INTS12,-0.10791970033905773,0.3285972238777437
INTS2,-0.03004962120630772,-0.26986206420327363
INTS3,-0.28465410008807535,-0.17533474050936704
INTS4,0.0741034503568807,0.28854824636600984
INTS5,0.05885520714386416,0.5856666134955106
INTS6,-0.32591188333369425,0.6852623731369056
INTS7,0.1565890282036686,0.08502271583719079
INTS8,-0.32659760728528475,0.013572935257690766
INTS9,0.2325013137081431,0.33527004057384113
INTU,0.16348577992441093,-0.4474093734008995
INVS,-0.17654196855766657,0.41344559354235155
IP6K1,-0.19605024159064666,0.24739672250009637
IP6K2,0.10641161613751215,0.08497035745728265
IPMK,0.0013734146677055747,-0.004847514382442242
IPO11,-0.30466929191551906,-0.06146803877429008
IPO13,0.010699264111420526,0.5836365185310788
IPO4,0.20492586907888555,0.37227747585137294
IPO5,0.223516468998473,0.10463112561557253
IPO7,-0.16433489351421038,-0.033073578247311275
IPO8,0.02477806586760334,-0.7056834197716908
IPO9,0.3229756411383464,0.14135151324070616
IPP,0.5733881936725216,-0.017506659515438727
IPPK,-0.4312736804693853,0.18047862493829125
IQCB1,-0.14383082373719613,-0.788805134391179
IQCC,0.5366920185960771,-0.08537298264877924
IQCD,0.2126984849423913,0.3048545815284207
IQCE,0.5983911549069445,0.14650524987353286
IQCG,0.3475697185266422,-0.09037388535370461
IQCK,0.006171220143160183,0.28283364026176516
IQGAP1,0.10446050752030711,-0.12594549217749407
IQGAP2,0.44295451975299205,-0.39911163679243344
IQGAP3,0.47256963483971903,0.1894435209007792
IQSEC1,0.5820289003786052,-0.270567283845335
IQSEC2,-0.07234254754823732,-0.22434136225980605
IRAK1,0.20803190719084697,0.26265386046816896
IRAK1BP1,-0.4986592748719745,-0.24465254708567175
IRAK2,-0.2296695395344157,-0.0230784843421592
IRAK3,0.1962115559905495,1.08305862800881
IRAK4,-0.08446338658478836,-0.1495950508327588
IREB2,-0.06368194040688469,-0.478844301419727
IRF1,-0.252668882727451,0.15925706436810483
IRF2,-0.1488329428699512,0.15112365636169267
IRF2BP1,-0.21702062044704373,0.4985503770627009
IRF2BP2,-0.17687122109842246,-0.03499282014576144
IRF3,0.2651003305484396,0.4363024129965165
IRF5,-0.19546900139621215,0.13363780709347273
IRF6,-0.026048291212203978,-0.3210138674777574
IRF7,0.07896909770614913,0.6265495512571784
IRF9,0.2651197261239129,0.4371188550822107
IRG1,0.0,0.020341689845638805
IRGM1,-0.44670333494755354,0.6418293292441208
